employee_id,asset_id,assigned_date,return_date,location,status,condition,serial_number,model_number,warranty_expiration,maintenance_schedule,maintenance_last_date,maintenance_next_date
39,35,5/7/2020,3/31/2021,remote,inactive,refurbished,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,5/16/2023,annually,12/21/2022,5/9/2021
86,27,2/20/2021,9/28/2021,remote,inactive,used,ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat,4/16/2022,monthly,3/25/2021,4/26/2022
1,90,1/24/2020,8/28/2022,office,pending,refurbished,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,2/18/2023,quarterly,4/6/2021,8/31/2022
90,18,3/21/2020,10/3/2021,warehouse,pending,refurbished,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,10/25/2028,annually,5/12/2021,2/19/2021
83,32,5/21/2020,6/19/2020,warehouse,active,refurbished,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,1/29/2026,monthly,2/24/2021,11/5/2020
52,61,5/20/2022,3/21/2022,warehouse,pending,used,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,4/8/2030,quarterly,8/2/2022,9/27/2022
20,48,10/6/2021,1/11/2020,office,active,new,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,5/12/2025,annually,1/8/2022,9/5/2021
26,61,6/16/2022,8/2/2020,warehouse,inactive,used,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend,3/29/2030,annually,6/18/2020,12/15/2020
19,80,9/13/2020,9/2/2022,remote,inactive,refurbished,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,5/15/2029,monthly,7/29/2022,6/6/2020
84,33,3/8/2021,2/8/2020,office,pending,new,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,2/23/2029,annually,6/9/2021,3/30/2020
9,89,7/26/2021,7/27/2022,office,inactive,used,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,6/3/2030,quarterly,12/26/2021,4/14/2020
95,22,5/30/2021,8/4/2022,remote,inactive,new,suspendisse potenti in eleifend quam a odio in hac habitasse,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,4/23/2030,annually,9/28/2020,3/6/2022
89,60,2/5/2020,10/18/2022,remote,inactive,new,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,1/27/2023,quarterly,5/16/2022,6/17/2022
20,65,5/17/2020,6/28/2022,office,pending,used,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa,7/11/2029,annually,6/5/2021,2/18/2021
89,26,3/30/2022,4/1/2020,remote,active,new,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,7/24/2026,annually,7/29/2020,4/11/2020
15,52,11/21/2021,8/23/2021,warehouse,pending,used,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,8/30/2027,annually,12/29/2021,3/25/2021
36,83,3/18/2022,5/26/2021,remote,inactive,used,est risus auctor sed tristique in tempus sit amet sem fusce,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,12/1/2027,annually,4/19/2021,2/15/2020
26,78,2/6/2020,6/7/2020,office,active,refurbished,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,3/12/2027,monthly,7/17/2020,1/9/2020
15,57,9/30/2020,6/27/2021,office,pending,used,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,5/11/2029,monthly,5/16/2022,1/22/2021
4,16,12/11/2022,4/29/2021,remote,pending,new,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio,3/15/2023,annually,2/13/2021,7/17/2020
16,28,5/6/2022,7/2/2022,office,active,new,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,6/26/2023,annually,8/12/2021,4/26/2020
98,47,1/23/2020,3/17/2020,office,pending,new,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,1/19/2027,quarterly,2/4/2021,10/11/2020
29,61,6/28/2021,8/4/2021,warehouse,inactive,new,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,6/12/2030,quarterly,1/8/2022,5/7/2021
16,63,5/31/2020,1/20/2022,office,active,new,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut,10/9/2026,monthly,3/4/2021,8/25/2020
1,58,4/6/2022,11/21/2022,remote,pending,new,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,6/10/2022,quarterly,4/28/2022,9/28/2020
50,34,12/25/2022,12/6/2021,remote,active,used,duis at velit eu est congue elementum in hac habitasse platea,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,8/7/2029,monthly,8/8/2022,7/13/2020
25,82,10/22/2022,6/11/2020,warehouse,inactive,new,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,4/30/2027,monthly,1/17/2022,9/3/2021
98,41,11/15/2021,5/12/2021,remote,inactive,new,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,11/21/2028,monthly,12/31/2020,10/14/2020
44,34,1/17/2022,7/28/2021,remote,inactive,new,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,11/16/2024,monthly,4/10/2022,5/17/2021
45,31,10/17/2020,5/14/2020,remote,pending,new,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,nunc purus phasellus in felis donec semper sapien a libero nam,5/4/2027,quarterly,7/20/2020,10/4/2022
74,99,6/7/2022,11/19/2022,office,pending,refurbished,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,1/26/2030,monthly,7/28/2020,10/30/2021
96,48,10/1/2021,10/31/2020,office,active,refurbished,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque,semper sapien a libero nam dui proin leo odio porttitor,9/7/2027,monthly,12/10/2021,9/22/2022
94,53,2/12/2021,6/3/2022,warehouse,inactive,used,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,4/7/2022,annually,12/28/2022,8/27/2021
3,5,1/3/2021,9/14/2020,office,inactive,new,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis,9/17/2024,annually,12/10/2020,8/23/2020
67,85,8/23/2021,1/18/2021,remote,active,refurbished,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus,11/4/2024,annually,8/19/2020,4/6/2020
36,13,11/14/2021,12/11/2020,warehouse,pending,used,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,1/22/2027,monthly,6/7/2022,7/19/2021
33,88,3/15/2021,12/16/2020,office,inactive,used,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,6/17/2028,annually,11/20/2021,11/23/2020
60,24,8/6/2020,7/13/2020,remote,inactive,new,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam,9/21/2026,annually,1/6/2020,6/8/2020
3,99,11/23/2021,8/13/2020,office,pending,new,sed vestibulum sit amet cursus id turpis integer aliquet massa,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,8/6/2029,quarterly,2/21/2022,1/15/2020
68,97,11/30/2022,12/12/2022,office,pending,new,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie,5/31/2024,monthly,12/4/2020,8/10/2020
34,20,1/20/2022,5/31/2021,office,pending,new,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,donec semper sapien a libero nam dui proin leo odio porttitor id consequat,8/25/2023,monthly,8/31/2021,5/8/2022
57,74,2/9/2020,1/30/2021,office,pending,new,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,2/23/2029,quarterly,9/16/2020,1/21/2022
98,79,8/20/2020,9/1/2020,warehouse,active,new,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,10/18/2023,annually,4/26/2020,4/28/2021
5,80,11/24/2020,2/23/2021,remote,active,new,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,1/10/2030,quarterly,12/31/2020,6/28/2020
34,27,10/30/2022,5/1/2022,warehouse,active,new,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,5/13/2028,annually,10/27/2022,7/30/2020
39,87,5/20/2020,3/23/2022,remote,active,new,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,6/25/2024,monthly,2/28/2020,11/13/2020
41,53,7/30/2020,6/6/2021,office,pending,new,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,4/10/2028,monthly,8/5/2021,2/23/2021
4,19,6/8/2020,7/9/2020,office,active,refurbished,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,2/14/2028,monthly,1/3/2022,1/28/2020
77,14,12/7/2020,10/27/2022,remote,active,new,quam nec dui luctus rutrum nulla tellus in sagittis dui vel,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,9/13/2022,annually,12/12/2021,10/20/2021
50,56,4/23/2022,10/14/2020,remote,inactive,new,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,11/6/2025,monthly,8/4/2021,8/4/2020
36,45,8/17/2020,8/14/2021,remote,pending,used,augue a suscipit nulla elit ac nulla sed vel enim sit amet,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,5/5/2024,monthly,11/1/2021,5/15/2022
96,57,6/17/2020,6/27/2021,warehouse,pending,refurbished,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat,9/13/2025,annually,3/24/2020,6/17/2022
5,75,2/21/2020,11/20/2021,warehouse,inactive,used,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,2/27/2023,annually,8/16/2020,9/11/2020
1,33,9/6/2021,7/9/2020,office,inactive,refurbished,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,5/30/2025,annually,4/17/2022,9/25/2021
25,20,5/5/2022,12/3/2022,office,inactive,used,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,9/30/2024,monthly,5/22/2021,7/22/2022
94,39,9/17/2020,2/18/2021,office,pending,refurbished,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget,11/7/2022,monthly,8/18/2020,2/26/2022
32,12,7/10/2022,4/6/2020,warehouse,active,new,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,11/9/2025,quarterly,7/27/2021,1/21/2020
42,1,8/26/2022,7/25/2021,office,active,used,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,11/28/2028,monthly,7/6/2021,4/22/2020
