event_type,timestamp,device_type,interaction_duration,purchase_amount,location_latitude,location_longitude,customer_id,product_id
click,2/26/2022,tablet,2783,644.95,32.903037,101.730195,638,51
view,8/18/2023,desktop,1254,228.88,35.356644,111.22472,640,78
purchase,3/27/2013,mobile,2335,707.24,55.9118986,12.8316075,848,1
interaction,4/28/2017,desktop,680,876.32,-6.9654201,112.2443628,276,54
interaction,2/27/2000,desktop,1817,175.66,-20.1914261,32.6333973,923,85
click,1/12/2018,desktop,282,334.92,41.3435561,-8.3773116,921,82
click,9/23/2004,tablet,291,916.35,31.723247,119.597896,637,69
click,11/23/2005,mobile,3276,333.63,43.3152889,-1.9514657,63,53
purchase,3/3/2019,mobile,2955,896.86,27.77268,112.955638,569,41
view,1/1/2013,mobile,2806,587.43,38.02,-122.55,570,66
view,8/17/2010,mobile,3589,482.33,-31.4180746,-64.2653484,487,20
click,1/23/2024,tablet,1106,87.61,41.1059592,-8.2213311,49,37
purchase,3/3/2003,desktop,640,156.73,7.1170609,-73.1526623,441,39
interaction,12/12/2004,desktop,1010,19.86,25.7564471,-80.2056382,712,15
purchase,1/5/2012,desktop,1725,198.44,32.8449965,-96.9799755,329,20
view,8/13/2008,mobile,2184,237.49,46.6522807,38.0818378,207,48
view,3/28/2013,tablet,2440,858.52,-6.3413734,106.5495683,341,44
interaction,10/16/2024,mobile,654,305.91,26.830199,116.844405,391,56
purchase,4/21/2016,tablet,3490,338.12,-29.8224312,27.2388161,441,66
view,5/7/2015,mobile,836,220.24,40.842356,111.749995,776,37
view,8/13/2005,desktop,42,819.23,55.6942718,74.3214928,314,64
interaction,3/25/2010,mobile,1854,27.92,51.7157581,17.2266796,566,18
purchase,6/5/2023,mobile,1563,393.23,-7.7913526,111.9343636,593,50
click,12/21/2017,desktop,1313,421.84,14.5643857,121.1293312,829,20
view,2/19/2011,desktop,1952,96.77,42.0107787,128.0660957,992,99
purchase,5/23/2022,desktop,1187,262.95,16.4543173,97.6439611,274,31
view,12/8/2024,desktop,3425,710.74,-8.6354966,115.1573613,945,1
view,11/20/2019,mobile,1643,59.45,10.444021,-75.275171,207,77
interaction,12/28/2016,mobile,3301,632.3,40.5341079,70.9309024,131,15
interaction,1/19/2003,mobile,2277,73.72,-8.496803,115.148803,135,56
click,7/10/2019,mobile,2378,809.97,50.7911439,15.0266516,403,77
click,6/13/2023,tablet,2693,957.54,51.8976469,21.8061634,885,49
purchase,8/28/2016,desktop,213,448.2,52.322296,18.3838669,648,75
interaction,12/22/2005,tablet,1609,517.48,-20.1325066,28.626479,891,57
click,4/27/2025,tablet,2147,593.8,40.1872593,-7.5618071,211,14
purchase,5/31/2025,desktop,288,545.68,11.4384457,5.2318879,406,76
view,5/27/2003,tablet,611,85.9,16.0081344,120.2108551,614,83
purchase,3/8/2023,desktop,1844,579.44,47.0776249,28.1792198,995,14
interaction,8/20/2021,tablet,1360,899.81,-30.3078,27.10324,463,47
purchase,8/2/2005,mobile,2721,679.98,27.7303815,112.0069982,46,11
purchase,11/29/2021,tablet,667,872.63,47.407461,-1.18752,735,48
click,8/28/2024,desktop,2905,18.58,50.62508,19.3633201,685,41
interaction,12/11/2011,mobile,3341,223.07,0.7193581,32.531617,360,57
click,10/1/2023,tablet,2631,792.39,43.805479,-79.3817651,751,16
purchase,3/18/2022,mobile,134,665.34,32.81236,35.258613,4,2
view,2/11/2014,tablet,734,533.89,37.29167,127.50778,455,31
purchase,4/9/2009,tablet,1254,496.14,40.8833166,107.1419766,101,59
click,8/23/2005,mobile,599,263.62,59.3961735,27.7619842,404,34
purchase,7/14/2016,tablet,3551,603.97,-31.946337,-65.180261,94,56
interaction,5/16/2003,mobile,3275,610.4,50.7592361,17.6835478,202,38
interaction,1/11/2003,tablet,1964,828.79,-31.782493,-70.9607105,808,30
view,9/28/2023,desktop,3462,331.1,7.1089121,125.6925429,536,17
interaction,1/26/2009,mobile,2778,970.44,32.9886195,47.4245319,993,68
interaction,4/18/2012,desktop,1211,511.23,-8.1500032,112.3695412,681,57
interaction,11/20/2008,desktop,2759,290.34,37.8334351,23.802873,286,59
interaction,12/10/2008,mobile,1724,273.42,22.2016816,-97.8367954,142,12
interaction,10/8/2004,desktop,2129,48.38,37.6533531,138.9099913,236,73
view,11/23/2009,tablet,2593,71.84,17.18126,43.28811,788,76
view,6/13/2019,mobile,2221,497.52,-6.5277643,110.7095788,880,70
view,10/26/2005,mobile,328,360.46,-12.8010669,-76.5257007,665,13
click,8/24/2017,mobile,1769,297.06,44.3338201,85.6264576,737,9
interaction,4/16/2003,desktop,2957,280.18,-8.4175693,113.6799766,527,12
click,8/17/2008,desktop,166,587.75,54.62514,100.123642,98,67
interaction,3/18/2023,desktop,738,618.42,37.359264,115.408747,678,55
click,1/13/2023,tablet,1480,363.11,19.2869323,-81.3674389,552,32
click,11/24/2019,mobile,1815,720.29,17.9469612,98.8113193,218,25
purchase,3/13/2000,desktop,1175,228.36,40.8338937,22.3879813,257,9
purchase,12/27/2008,mobile,1316,619.63,43.2837871,46.4531554,42,37
click,2/20/2000,tablet,332,575.74,28.285697,112.251062,730,79
click,12/7/2003,mobile,1311,893.08,56.5092219,25.7635891,910,12
interaction,9/10/2023,tablet,3049,119.16,48.4187171,36.429969,98,15
interaction,4/11/2017,mobile,1520,756.03,31.926481,35.236911,730,79
click,12/26/2024,mobile,415,359.09,29.270311,88.880492,992,24
click,5/2/2004,desktop,1913,360.11,40.6098385,20.6898971,895,61
purchase,4/17/2024,tablet,3580,786.85,51.6078941,20.0494724,438,5
click,7/25/2004,desktop,1874,781.43,39.816173,77.37263,549,5
view,5/2/2008,desktop,1642,801.97,-6.2852298,106.7813363,50,64
view,4/19/2011,mobile,3203,94.26,10.1985612,123.7192022,504,16
click,9/11/2010,desktop,1835,803.53,16.158922,100.603798,221,43
interaction,9/1/2021,mobile,1557,484.84,49.4922202,18.3370739,5,93
interaction,6/4/2024,tablet,402,294.84,-9.8492904,119.7371425,423,96
interaction,4/6/2021,desktop,3547,246.26,-6.721769,111.5021144,568,49
purchase,8/18/2003,tablet,2312,311.64,14.1005099,-1.6226538,602,43
purchase,1/21/2018,desktop,1966,658.37,52.4639426,13.3728893,853,42
view,9/11/2003,desktop,3582,942.88,30.777355,113.696298,560,5
interaction,7/29/2010,desktop,2487,14.52,-34.6961915,-58.8423829,156,14
click,4/25/2001,mobile,2728,638.19,26.885704,120.005147,745,78
purchase,12/27/2013,mobile,105,710.81,-8.152161,115.036705,989,68
interaction,6/15/2015,desktop,484,509.71,-5.0175431,-42.5117238,267,14
purchase,2/15/2001,mobile,2336,80.9,-6.3621916,106.8502879,775,37
interaction,8/26/2004,mobile,1694,667.74,42.4324196,129.741477,350,44
view,1/13/2016,tablet,308,804.06,39.228905,117.101355,264,21
purchase,3/10/2011,desktop,1637,470.93,9.2207,122.9053,286,65
click,2/16/2023,desktop,1495,656.73,-32.9760359,-60.6499935,185,57
view,4/28/2018,mobile,1559,255.92,23.327001,112.734103,740,15
click,6/30/2016,desktop,1997,458.47,-27.6856839,-48.7817857,954,56
purchase,2/21/2002,tablet,1862,70.4,17.0437082,95.6431662,714,11
click,1/27/2001,tablet,3433,676.89,37.1878209,50.1575212,743,18
click,7/5/2010,mobile,2519,189.81,53.6232372,27.8996001,641,43
view,7/25/2013,desktop,1401,713.98,-38.9548478,-68.1030149,335,58
interaction,4/23/2020,desktop,145,679.76,-3.6846513,13.3500652,713,49
interaction,4/13/2014,tablet,2004,663.38,31.8024122,12.3005803,112,98
interaction,5/26/2023,desktop,508,45.12,7.2225,124.25333,446,13
interaction,10/16/2023,desktop,1768,567.29,38.407753,114.015532,387,48
view,6/2/2004,tablet,2413,669.07,56.1908828,14.776605,868,50
interaction,7/6/2015,tablet,209,576.75,-21.4803962,-56.1494143,642,30
interaction,3/22/2011,tablet,1729,777.38,35.5873507,-82.4874499,512,84
view,6/23/2002,tablet,1299,794.42,56.0485726,12.6933337,913,21
interaction,12/9/2012,mobile,1149,643.15,3.0062022,34.1114621,986,26
click,6/15/2024,desktop,1037,765.56,-5.0986263,-42.8245916,112,45
purchase,6/21/2024,mobile,1832,868.28,10.1775604,106.1125201,454,29
interaction,8/9/2002,desktop,546,502.26,29.020827,110.637506,830,83
view,9/25/2004,tablet,2180,141.06,43.2082756,46.0845137,149,7
interaction,5/20/2020,desktop,1311,873.49,53.3046353,-6.1979853,99,29
view,11/6/2023,mobile,3156,760.72,39.8653333,116.3998528,761,12
view,11/26/2011,mobile,702,881.64,37.1091948,69.9193004,350,40
interaction,8/13/2012,mobile,492,895.42,31.1123069,-8.496595,955,65
purchase,7/12/2017,desktop,251,391.04,23.3790333,113.7632828,84,41
interaction,11/20/2011,desktop,79,684.77,36.1201804,139.7040273,622,77
purchase,9/28/2021,mobile,132,201.92,23.7247599,108.8076195,405,53
view,9/16/2016,mobile,206,598.39,-10.6776695,-76.2612763,930,51
purchase,12/21/2004,tablet,2365,312.91,46.4005111,-72.2690204,181,50
view,12/30/2024,desktop,3399,672.49,37.7745941,126.4111806,800,32
interaction,6/19/2016,desktop,1342,786.44,-6.21956,106.92596,918,16
view,11/18/2009,mobile,663,425.72,39.2166313,77.6012162,396,87
interaction,4/7/2011,tablet,2085,644.45,39.16352,23.4901667,439,67
view,7/26/2015,desktop,3201,796.81,-9.7413641,-36.4580775,815,100
click,12/2/2002,mobile,1900,47.52,9.3887516,-67.0613528,249,22
click,10/27/2024,tablet,94,528.69,43.572786,27.8272802,148,81
click,3/19/2015,desktop,1294,21.18,41.1154773,-7.5627051,868,57
click,1/22/2022,desktop,609,379.02,39.7167888,-104.9665815,750,24
purchase,2/14/2009,tablet,1256,620.58,49.7719889,18.4323316,659,58
interaction,9/10/2008,mobile,2205,20.13,41.4174956,128.2035269,39,56
click,9/24/2001,desktop,1390,664.65,6.5411018,101.2804075,694,37
purchase,10/4/2012,tablet,1862,45.1,52.807699,16.0589507,707,26
purchase,8/4/2007,tablet,1594,982.28,51.8815586,-8.4784945,343,96
interaction,8/21/2002,tablet,301,77.74,-7.2723024,112.7837381,752,59
view,11/11/2019,tablet,514,660.71,13.6261714,123.1606556,442,47
purchase,8/9/2020,tablet,98,322.29,35.819227,108.019549,800,75
click,3/6/2003,tablet,3555,889.71,30.181965,-97.9701846,254,69
click,9/29/2013,desktop,1923,113.77,39.525207,117.711487,634,44
purchase,3/18/2024,tablet,2538,514.2,-8.8229999,116.2601315,967,48
view,7/22/2023,desktop,2107,1.72,-27.5918875,-48.4939886,725,57
view,6/12/2007,desktop,3108,758.75,-12.95689,-74.023193,673,42
interaction,3/26/2025,mobile,836,717.38,27.542493,110.702501,841,59
interaction,7/2/2014,desktop,1007,673.44,3.1638781,99.5339744,664,45
interaction,2/29/2008,mobile,3131,604.87,-1.3458481,131.7108641,893,14
interaction,2/25/2002,desktop,1510,540.1,38.5574091,-121.4848927,372,55
click,4/9/2001,mobile,3326,897.3,14.6419036,121.0120679,44,93
click,5/20/2018,mobile,664,599.06,-33.8651294,151.2078882,631,35
purchase,1/13/2020,desktop,2871,897.81,59.8637584,17.6205874,246,12
click,12/6/2016,tablet,1582,622.67,53.016924,70.0973718,386,29
click,7/12/2006,desktop,2358,816.48,-7.9110809,111.4253892,957,8
interaction,5/7/2001,tablet,943,343.2,8.5974451,-70.3197015,137,78
click,7/30/2008,mobile,3431,415.35,16.004175,120.7806412,547,42
click,12/26/2025,tablet,133,535.38,40.3111887,-3.7371617,565,55
view,10/21/2019,tablet,1879,164.42,-24.314422,-46.9936142,266,63
view,5/16/2020,mobile,1909,792.2,41.8415239,-8.8186886,789,38
view,4/27/2010,desktop,2033,787.86,22.9353419,113.6587617,167,83
purchase,7/28/2019,mobile,2771,435.72,34.289806,105.037225,846,9
purchase,9/18/2000,tablet,811,647.01,12.3420676,14.1858272,298,3
purchase,2/17/2021,mobile,1026,994.31,6.7826022,124.4758849,287,18
click,11/12/2023,mobile,3502,706.75,49.830017,21.14379,338,42
click,4/26/2015,mobile,3196,526.78,49.7154966,-112.6338496,291,47
interaction,7/27/2004,mobile,59,759.23,65.836924,13.1934011,972,23
purchase,8/7/2022,tablet,1340,254.9,59.3313673,54.337379,262,64
interaction,6/22/2006,mobile,2476,520.13,49.5288417,19.0293816,960,49
interaction,3/15/2016,mobile,946,548.98,19.5037694,-99.1324282,911,91
purchase,5/18/2003,mobile,2789,260.24,55.7279446,93.768409,843,53
purchase,12/30/2021,desktop,375,107.0,27.7772091,-97.4435441,236,44
purchase,10/10/2025,mobile,2060,247.12,22.8533627,106.3287199,325,46
click,10/31/2025,tablet,3230,183.93,37.2425649,111.8568586,253,99
click,5/9/2011,desktop,156,949.47,34.61672,109.248057,604,55
purchase,5/16/2000,tablet,3335,585.89,34.782718,105.656922,488,72
interaction,1/13/2006,desktop,1129,655.86,10.436633,3.8171953,907,80
interaction,7/28/2021,tablet,3262,813.24,44.6658941,20.9335169,459,81
view,1/22/2024,tablet,2384,96.56,35.492876,133.6919231,296,9
view,12/7/2020,mobile,770,503.91,21.918725,111.053561,618,59
interaction,3/29/2022,mobile,2982,723.9,22.814304,115.955191,113,80
interaction,9/13/2006,mobile,2890,39.24,10.3765284,106.3438891,490,62
view,11/30/2023,tablet,802,564.5,35.242057,116.087054,183,4
purchase,12/26/2019,mobile,1001,749.89,5.40004,-76.60003,353,76
view,6/2/2010,desktop,280,232.69,-26.7109399,27.10086,98,64
view,10/3/2002,desktop,37,63.31,41.3905327,-8.3219318,211,38
click,3/8/2019,desktop,1807,340.72,14.7342524,121.0702642,494,44
view,10/12/2009,desktop,153,921.77,5.83864,118.116958,621,62
click,1/27/2004,mobile,2566,460.29,3.1121428,101.6935065,49,61
click,1/25/2004,desktop,3529,683.64,36.055016,107.372829,350,37
purchase,12/2/2010,desktop,73,880.39,14.84712,-88.831192,281,8
interaction,4/14/2015,tablet,2919,442.12,-31.312988,27.8370041,16,96
purchase,1/16/2017,desktop,1201,3.36,38.582529,21.4467686,284,83
interaction,6/7/2025,mobile,886,798.48,51.513694,5.361629,663,63
interaction,12/24/2017,desktop,581,167.62,50.334011,3.460955,625,3
interaction,5/19/2019,desktop,3332,179.21,1.424768,103.6487041,510,41
interaction,6/21/2007,desktop,122,263.6,56.0394628,12.7110264,839,77
interaction,7/14/2019,tablet,2604,255.45,54.6950688,20.5041324,27,82
interaction,10/31/2016,desktop,2356,742.09,26.022703,119.602109,111,56
purchase,1/12/2018,desktop,1321,893.82,32.006965,119.847051,120,88
interaction,1/5/2015,desktop,1205,212.26,50.9210958,6.8968829,623,25
click,2/21/2009,desktop,2859,895.97,34.55,70.55,305,41
purchase,5/18/2012,desktop,2643,264.84,40.727504,19.5627596,231,49
view,4/14/2013,mobile,1761,202.9,-21.4206681,15.9523622,742,72
click,6/17/2021,tablet,813,394.5,37.9011442,23.8726503,420,19
purchase,12/1/2024,mobile,593,540.04,-8.5135139,-35.3747515,619,91
interaction,4/30/2017,tablet,314,917.21,-2.0978271,113.7989815,578,89
purchase,12/5/2019,tablet,2652,229.39,36.645169,117.364633,651,47
view,10/16/2008,tablet,2101,352.74,53.3687505,36.6234912,35,28
interaction,9/25/2000,desktop,1338,722.15,-9.5606075,124.6026671,658,25
click,6/26/2001,mobile,3298,438.93,56.3229585,39.3205815,73,1
view,3/23/2002,desktop,1486,972.1,-5.3810959,105.2955575,418,20
purchase,2/4/2022,desktop,2622,250.57,16.9633521,-89.9262925,935,59
purchase,12/15/2008,desktop,1909,888.94,24.914102,118.604038,127,23
interaction,11/14/2018,desktop,2060,508.46,45.8829678,19.9675163,703,80
view,12/6/2024,desktop,2472,983.2,24.504737,115.091672,797,96
click,11/6/2006,desktop,1506,724.26,-23.8401119,-50.1924435,258,42
interaction,7/4/2011,tablet,3591,930.44,-6.9072,113.8825,774,24
click,11/21/2007,mobile,3598,968.84,18.3721392,121.5111279,130,45
purchase,10/4/2003,desktop,2668,55.32,2.6715181,98.8087151,505,14
view,7/25/2023,tablet,1308,104.93,-12.5465375,-38.7110678,507,10
interaction,6/13/2004,tablet,982,571.31,28.682309,118.244769,253,3
interaction,4/2/2001,mobile,2675,407.93,48.5597333,7.7459273,437,41
purchase,3/21/2025,desktop,1611,540.12,43.7441795,2.511999,435,11
purchase,2/26/2019,tablet,2807,862.42,39.574695,113.28303,859,72
purchase,7/8/2015,tablet,1715,646.32,49.8531509,-119.611543,265,12
click,3/10/2011,mobile,1278,542.36,-8.7615563,116.3574136,1,81
click,2/15/2025,mobile,2388,333.82,30.17,-92.06,899,38
interaction,12/1/2004,tablet,471,519.21,37.235499,-93.2478638,276,1
interaction,2/28/2014,desktop,2331,774.51,50.4897179,20.449178,65,20
purchase,12/12/2023,mobile,3446,278.18,35.86139,14.38222,529,19
click,5/20/2018,mobile,673,118.21,3.5262275,98.5708754,282,61
view,4/10/2012,desktop,1314,692.57,24.916988,102.470972,411,83
interaction,9/10/2011,tablet,375,945.46,52.5005848,22.3071086,628,85
click,2/15/2025,mobile,1567,332.21,34.6330462,136.524372,960,94
view,7/12/2014,mobile,772,540.74,45.7022525,9.6323203,38,16
purchase,12/28/2004,mobile,1830,859.73,24.804232,98.296657,786,23
purchase,9/13/2017,tablet,1861,337.85,30.917795,121.474042,561,78
click,3/15/2017,mobile,1614,686.74,-6.7354694,105.8429054,94,35
click,6/3/2022,tablet,687,573.21,-6.2523005,106.8473377,616,76
interaction,7/10/2014,desktop,861,591.86,45.517207,16.6038706,238,2
purchase,7/16/2020,desktop,2063,960.46,29.289085,111.189296,983,71
view,3/14/2014,desktop,2865,154.51,-16.1976908,-48.7060608,909,42
purchase,3/4/2015,tablet,913,125.22,32.165,108.8822222,287,9
click,5/28/2006,desktop,1180,231.24,4.9030522,114.939821,618,61
interaction,12/13/2015,mobile,2602,816.18,1.4081109,-77.391527,58,57
view,11/8/2008,tablet,493,784.27,40.9180569,-73.8977693,659,67
click,12/23/2016,tablet,1231,467.58,62.5898079,50.8599404,156,25
interaction,3/2/2024,desktop,2501,41.6,56.5930499,25.2431539,965,53
purchase,5/24/2012,tablet,1756,241.16,29.627993,111.915162,44,20
click,9/11/2007,desktop,1370,459.5,36.795091,10.184999,935,83
purchase,10/15/2018,desktop,471,852.31,-34.3583236,-57.0479481,809,4
view,2/4/2004,desktop,3571,915.86,44.2837305,17.0877754,385,6
purchase,6/27/2012,mobile,1895,401.34,37.5392646,127.2148919,427,43
interaction,3/13/2002,mobile,3401,300.17,29.276219,90.081241,895,9
interaction,11/2/2004,mobile,1102,159.82,28.590337,105.697472,58,5
interaction,12/27/2009,desktop,1603,377.16,11.1179302,123.0099723,116,99
view,12/9/2000,mobile,3423,386.71,49.1376432,9.1776059,694,96
click,4/18/2000,mobile,2642,208.22,14.4590296,-4.9169196,482,68
view,9/27/2020,desktop,2061,710.73,8.1393408,4.7174062,765,56
view,12/13/2016,desktop,1842,315.96,-13.1340453,38.9981052,625,21
interaction,7/30/2009,tablet,2065,178.12,-6.2060317,105.9670501,487,14
interaction,6/18/2025,tablet,2503,270.95,-7.2527403,107.8774664,633,60
click,7/19/2003,desktop,2346,122.79,37.54,-77.45,908,52
purchase,3/2/2011,desktop,2321,303.03,21.0556654,92.2039933,65,98
click,3/16/2004,desktop,2363,995.53,41.6270289,-8.4553604,630,55
view,6/29/2011,mobile,1535,124.61,-17.7332512,168.3273245,797,20
interaction,8/6/2007,mobile,2500,449.62,-8.2151612,112.6109257,1,6
interaction,6/19/2000,mobile,2109,876.97,5.5333804,95.24233,980,2
view,12/28/2023,mobile,1709,674.72,34.718968,110.693663,8,98
purchase,5/2/2006,desktop,1404,668.16,56.0181995,29.9291962,15,78
view,2/9/2025,desktop,2358,375.04,8.5199389,-82.6969408,746,17
view,2/22/2008,tablet,1042,458.72,8.0419777,125.1086998,384,51
interaction,11/12/2022,desktop,227,133.22,49.8917522,19.0205284,910,65
view,9/5/2010,desktop,3533,790.57,11.825138,42.590275,965,88
interaction,6/5/2011,mobile,1343,396.04,63.4251464,10.4677043,247,87
purchase,10/20/2017,mobile,804,669.23,-6.9623022,108.6383454,985,4
purchase,6/29/2000,tablet,2959,588.9,21.752396,111.617849,281,9
purchase,3/31/2000,mobile,3088,559.46,35.8242238,127.1479532,859,100
view,9/26/2000,tablet,2879,803.69,9.3711,122.8405,558,75
interaction,5/2/2011,mobile,930,559.61,22.2016816,-97.8367954,168,93
click,1/27/2021,desktop,1547,270.23,-6.4712737,110.8171082,936,70
click,12/5/2005,desktop,655,359.74,-13.470532,-72.8795,960,41
click,5/26/2024,tablet,2589,451.63,11.0574624,-12.3979431,943,28
click,8/5/2010,tablet,1673,910.34,41.0394198,-8.5359207,848,99
click,6/7/2007,mobile,1683,619.93,5.77977,-73.114725,43,50
click,3/21/2015,mobile,1076,708.26,-9.9836173,124.4420073,291,94
interaction,4/3/2023,mobile,2857,106.36,46.5333073,39.0405159,817,8
purchase,8/12/2017,tablet,2212,670.79,-6.8713485,111.639243,29,96
click,10/6/2016,desktop,3166,698.09,38.404242,112.746046,68,98
view,12/11/2014,tablet,2471,906.16,37.198731,106.1580937,491,89
view,12/31/2023,tablet,327,838.48,14.5570092,121.0388628,469,83
purchase,10/2/2005,mobile,2718,258.24,52.1741837,22.9436435,496,68
view,7/25/2019,tablet,99,400.0,27.272726,98.875784,946,37
view,1/24/2020,tablet,2339,320.58,20.9570351,-75.7197039,609,68
view,3/3/2001,mobile,933,9.81,-6.9975825,108.07765,250,33
view,2/8/2008,tablet,2591,231.76,24.162165,114.945555,666,51
click,12/2/2023,tablet,1049,932.82,39.5530795,-8.339861,149,38
view,10/5/2024,tablet,1816,945.11,29.251181,105.909417,436,53
purchase,12/30/2012,desktop,1900,155.5,-12.868355,-72.6919814,339,36
view,11/26/2018,desktop,874,257.22,-9.922886,38.328209,246,67
view,7/26/2000,desktop,975,446.19,52.1267722,28.4919521,996,89
view,3/14/2006,tablet,2255,239.01,33.4955028,49.0631743,629,44
purchase,9/5/2003,desktop,1377,842.66,-29.0748919,30.6057342,122,97
purchase,9/10/2019,tablet,2192,14.43,11.5105782,122.0865444,119,34
purchase,6/3/2014,mobile,3463,925.72,52.8056388,37.2283674,463,3
click,11/25/2007,mobile,1371,769.13,50.0138436,18.9779408,988,76
view,10/18/2020,tablet,3356,509.14,24.036405,114.559938,500,74
click,7/7/2023,tablet,846,920.83,36.2062933,44.0088697,709,24
